x_i          u_i       Analitic sol  f_i 
0.325467   0.635954    0.635954   3.859338 
0.325567   0.635892    0.635893   3.855481 
0.325667   0.635831    0.635831   3.851628 
0.325767   0.635770    0.635770   3.847778 
0.325867   0.635708    0.635708   3.843933 
0.325967   0.635646    0.635646   3.840091 
0.326067   0.635585    0.635585   3.836254 
0.326167   0.635523    0.635523   3.832420 
0.326267   0.635461    0.635462   3.828589 
0.326367   0.635400    0.635400   3.824763 
0.326467   0.635338    0.635338   3.820941 
0.326567   0.635276    0.635276   3.817122 
0.326667   0.635214    0.635214   3.813307 
0.326767   0.635152    0.635153   3.809496 
0.326867   0.635091    0.635091   3.805689 
0.326967   0.635029    0.635029   3.801886 
0.327067   0.634967    0.634967   3.798086 
0.327167   0.634905    0.634905   3.794290 
0.327267   0.634843    0.634843   3.790498 
0.327367   0.634780    0.634780   3.786710 
0.327467   0.634718    0.634718   3.782926 
0.327567   0.634656    0.634656   3.779145 
0.327667   0.634594    0.634594   3.775368 
0.327767   0.634532    0.634532   3.771595 
0.327867   0.634469    0.634469   3.767826 
0.327967   0.634407    0.634407   3.764060 
0.328067   0.634345    0.634345   3.760298 
0.328167   0.634282    0.634282   3.756540 
0.328267   0.634220    0.634220   3.752786 
0.328367   0.634157    0.634157   3.749035 
0.328467   0.634095    0.634095   3.745289 
0.328567   0.634032    0.634032   3.741545 
0.328667   0.633970    0.633970   3.737806 
0.328767   0.633907    0.633907   3.734071 
0.328867   0.633844    0.633844   3.730339 
0.328967   0.633782    0.633782   3.726611 
0.329067   0.633719    0.633719   3.722886 
0.329167   0.633656    0.633656   3.719166 
0.329267   0.633593    0.633593   3.715449 
0.329367   0.633530    0.633531   3.711735 
0.329467   0.633468    0.633468   3.708026 
0.329567   0.633405    0.633405   3.704320 
0.329667   0.633342    0.633342   3.700618 
0.329767   0.633279    0.633279   3.696920 
0.329867   0.633216    0.633216   3.693225 
0.329967   0.633153    0.633153   3.689534 
0.330067   0.633089    0.633090   3.685847 
0.330167   0.633026    0.633026   3.682163 
0.330267   0.632963    0.632963   3.678483 
0.330367   0.632900    0.632900   3.674807 
0.330467   0.632837    0.632837   3.671134 
0.330567   0.632773    0.632773   3.667465 
0.330667   0.632710    0.632710   3.663800 
0.330767   0.632647    0.632647   3.660138 
0.330867   0.632583    0.632583   3.656480 
0.330967   0.632520    0.632520   3.652826 
0.331067   0.632456    0.632456   3.649176 
0.331167   0.632393    0.632393   3.645529 
0.331267   0.632329    0.632329   3.641885 
0.331367   0.632266    0.632266   3.638245 
0.331467   0.632202    0.632202   3.634609 
0.331567   0.632138    0.632138   3.630977 
0.331667   0.632075    0.632075   3.627348 
0.331767   0.632011    0.632011   3.623723 
0.331867   0.631947    0.631947   3.620101 
0.331967   0.631883    0.631883   3.616484 
0.332067   0.631820    0.631820   3.612869 
0.332167   0.631756    0.631756   3.609259 
0.332267   0.631692    0.631692   3.605651 
0.332367   0.631628    0.631628   3.602048 
0.332467   0.631564    0.631564   3.598448 
0.332567   0.631500    0.631500   3.594852 
0.332667   0.631436    0.631436   3.591259 
0.332767   0.631372    0.631372   3.587670 
0.332867   0.631308    0.631308   3.584084 
0.332967   0.631243    0.631243   3.580502 
0.333067   0.631179    0.631179   3.576924 
0.333167   0.631115    0.631115   3.573349 
0.333267   0.631051    0.631051   3.569778 
0.333367   0.630986    0.630986   3.566211 
0.333467   0.630922    0.630922   3.562646 
0.333567   0.630858    0.630858   3.559086 
0.333667   0.630793    0.630793   3.555529 
0.333767   0.630729    0.630729   3.551976 
0.333867   0.630664    0.630664   3.548426 
0.333967   0.630600    0.630600   3.544879 
0.334067   0.630535    0.630535   3.541337 
0.334167   0.630471    0.630471   3.537797 
0.334267   0.630406    0.630406   3.534262 
0.334367   0.630341    0.630341   3.530730 
0.334467   0.630277    0.630277   3.527201 
0.334567   0.630212    0.630212   3.523676 
0.334667   0.630147    0.630147   3.520154 
0.334767   0.630082    0.630082   3.516636 
0.334867   0.630017    0.630017   3.513122 
0.334967   0.629953    0.629953   3.509611 
0.335066   0.629888    0.629888   3.506103 
0.335166   0.629823    0.629823   3.502599 
0.335266   0.629758    0.629758   3.499099 
0.335366   0.629693    0.629693   3.495602 
0.335466   0.629628    0.629628   3.492108 
0.335566   0.629563    0.629563   3.488618 
0.335666   0.629497    0.629497   3.485132 
0.335766   0.629432    0.629432   3.481649 
0.335866   0.629367    0.629367   3.478169 
0.335966   0.629302    0.629302   3.474693 
0.336066   0.629237    0.629237   3.471220 
0.336166   0.629171    0.629171   3.467751 
0.336266   0.629106    0.629106   3.464286 
0.336366   0.629041    0.629041   3.460823 
0.336466   0.628975    0.628975   3.457365 
0.336566   0.628910    0.628910   3.453909 
0.336666   0.628844    0.628844   3.450458 
0.336766   0.628779    0.628779   3.447009 
0.336866   0.628713    0.628713   3.443564 
0.336966   0.628648    0.628648   3.440123 
0.337066   0.628582    0.628582   3.436685 
0.337166   0.628516    0.628517   3.433250 
0.337266   0.628451    0.628451   3.429819 
0.337366   0.628385    0.628385   3.426391 
0.337466   0.628319    0.628319   3.422967 
0.337566   0.628254    0.628254   3.419546 
0.337666   0.628188    0.628188   3.416128 
0.337766   0.628122    0.628122   3.412714 
0.337866   0.628056    0.628056   3.409304 
0.337966   0.627990    0.627990   3.405896 
0.338066   0.627924    0.627924   3.402493 
0.338166   0.627858    0.627858   3.399092 
0.338266   0.627792    0.627792   3.395695 
0.338366   0.627726    0.627726   3.392301 
0.338466   0.627660    0.627660   3.388911 
0.338566   0.627594    0.627594   3.385524 
0.338666   0.627528    0.627528   3.382141 
0.338766   0.627462    0.627462   3.378761 
0.338866   0.627395    0.627395   3.375384 
0.338966   0.627329    0.627329   3.372010 
0.339066   0.627263    0.627263   3.368641 
0.339166   0.627197    0.627197   3.365274 
0.339266   0.627130    0.627130   3.361911 
0.339366   0.627064    0.627064   3.358551 
0.339466   0.626997    0.626997   3.355194 
0.339566   0.626931    0.626931   3.351841 
0.339666   0.626864    0.626864   3.348491 
0.339766   0.626798    0.626798   3.345145 
0.339866   0.626731    0.626731   3.341802 
0.339966   0.626665    0.626665   3.338462 
0.340066   0.626598    0.626598   3.335125 
0.340166   0.626531    0.626532   3.331792 
0.340266   0.626465    0.626465   3.328462 
0.340366   0.626398    0.626398   3.325136 
0.340466   0.626331    0.626331   3.321813 
0.340566   0.626265    0.626265   3.318493 
0.340666   0.626198    0.626198   3.315176 
0.340766   0.626131    0.626131   3.311863 
0.340866   0.626064    0.626064   3.308553 
0.340966   0.625997    0.625997   3.305247 
0.341066   0.625930    0.625930   3.301944 
0.341166   0.625863    0.625863   3.298644 
0.341266   0.625796    0.625796   3.295347 
0.341366   0.625729    0.625729   3.292054 
0.341466   0.625662    0.625662   3.288763 
0.341566   0.625595    0.625595   3.285477 
0.341666   0.625528    0.625528   3.282193 
0.341766   0.625461    0.625461   3.278913 
0.341866   0.625393    0.625393   3.275636 
0.341966   0.625326    0.625326   3.272362 
0.342066   0.625259    0.625259   3.269092 
0.342166   0.625191    0.625192   3.265825 
0.342266   0.625124    0.625124   3.262561 
0.342366   0.625057    0.625057   3.259300 
0.342466   0.624989    0.624989   3.256043 
0.342566   0.624922    0.624922   3.252789 
0.342666   0.624854    0.624854   3.249538 
0.342766   0.624787    0.624787   3.246290 
0.342866   0.624719    0.624719   3.243046 
0.342966   0.624652    0.624652   3.239805 
0.343066   0.624584    0.624584   3.236567 
0.343166   0.624517    0.624517   3.233333 
0.343266   0.624449    0.624449   3.230101 
0.343366   0.624381    0.624381   3.226873 
0.343466   0.624313    0.624313   3.223648 
0.343566   0.624246    0.624246   3.220426 
0.343666   0.624178    0.624178   3.217208 
0.343766   0.624110    0.624110   3.213993 
0.343866   0.624042    0.624042   3.210780 
0.343966   0.623974    0.623974   3.207572 
0.344066   0.623906    0.623906   3.204366 
0.344166   0.623838    0.623838   3.201164 
0.344266   0.623770    0.623770   3.197964 
0.344366   0.623702    0.623702   3.194768 
0.344466   0.623634    0.623634   3.191575 
0.344566   0.623566    0.623566   3.188386 
0.344666   0.623498    0.623498   3.185199 
0.344766   0.623430    0.623430   3.182016 
0.344866   0.623362    0.623362   3.178836 
0.344966   0.623294    0.623294   3.175659 
0.345065   0.623225    0.623225   3.172485 
0.345165   0.623157    0.623157   3.169315 
0.345265   0.623089    0.623089   3.166147 
0.345365   0.623020    0.623020   3.162983 
0.345465   0.622952    0.622952   3.159822 
0.345565   0.622884    0.622884   3.156664 
0.345665   0.622815    0.622815   3.153509 
0.345765   0.622747    0.622747   3.150358 
0.345865   0.622678    0.622678   3.147209 
0.345965   0.622610    0.622610   3.144064 
0.346065   0.622541    0.622541   3.140922 
0.346165   0.622472    0.622473   3.137783 
0.346265   0.622404    0.622404   3.134647 
0.346365   0.622335    0.622335   3.131514 
0.346465   0.622266    0.622267   3.128384 
0.346565   0.622198    0.622198   3.125258 
0.346665   0.622129    0.622129   3.122134 
0.346765   0.622060    0.622060   3.119014 
0.346865   0.621991    0.621991   3.115897 
0.346965   0.621923    0.621923   3.112783 
0.347065   0.621854    0.621854   3.109672 
0.347165   0.621785    0.621785   3.106564 
0.347265   0.621716    0.621716   3.103459 
0.347365   0.621647    0.621647   3.100358 
0.347465   0.621578    0.621578   3.097259 
0.347565   0.621509    0.621509   3.094164 
0.347665   0.621440    0.621440   3.091072 
0.347765   0.621371    0.621371   3.087982 
0.347865   0.621302    0.621302   3.084896 
0.347965   0.621232    0.621232   3.081813 
0.348065   0.621163    0.621163   3.078733 
0.348165   0.621094    0.621094   3.075656 
0.348265   0.621025    0.621025   3.072583 
0.348365   0.620955    0.620956   3.069512 
0.348465   0.620886    0.620886   3.066444 
0.348565   0.620817    0.620817   3.063380 
0.348665   0.620747    0.620748   3.060318 
0.348765   0.620678    0.620678   3.057260 
0.348865   0.620609    0.620609   3.054204 
0.348965   0.620539    0.620539   3.051152 
0.349065   0.620470    0.620470   3.048102 
0.349165   0.620400    0.620400   3.045056 
0.349265   0.620331    0.620331   3.042013 
0.349365   0.620261    0.620261   3.038973 
0.349465   0.620191    0.620191   3.035936 
0.349565   0.620122    0.620122   3.032901 
0.349665   0.620052    0.620052   3.029870 
0.349765   0.619982    0.619982   3.026842 
0.349865   0.619913    0.619913   3.023817 
0.349965   0.619843    0.619843   3.020795 
0.350065   0.619773    0.619773   3.017776 
0.350165   0.619703    0.619703   3.014760 
0.350265   0.619633    0.619633   3.011747 
0.350365   0.619564    0.619564   3.008737 
0.350465   0.619494    0.619494   3.005731 
0.350565   0.619424    0.619424   3.002727 
0.350665   0.619354    0.619354   2.999726 
0.350765   0.619284    0.619284   2.996728 
0.350865   0.619214    0.619214   2.993733 
0.350965   0.619144    0.619144   2.990741 
0.351065   0.619073    0.619074   2.987752 
0.351165   0.619003    0.619003   2.984766 
0.351265   0.618933    0.618933   2.981783 
0.351365   0.618863    0.618863   2.978803 
0.351465   0.618793    0.618793   2.975826 
0.351565   0.618723    0.618723   2.972852 
0.351665   0.618652    0.618652   2.969881 
0.351765   0.618582    0.618582   2.966913 
0.351865   0.618512    0.618512   2.963948 
0.351965   0.618441    0.618441   2.960985 
0.352065   0.618371    0.618371   2.958026 
0.352165   0.618300    0.618301   2.955070 
0.352265   0.618230    0.618230   2.952117 
0.352365   0.618160    0.618160   2.949166 
0.352465   0.618089    0.618089   2.946219 
0.352565   0.618018    0.618019   2.943275 
0.352665   0.617948    0.617948   2.940333 
0.352765   0.617877    0.617877   2.937394 
0.352865   0.617807    0.617807   2.934459 
0.352965   0.617736    0.617736   2.931526 
0.353065   0.617665    0.617665   2.928596 
0.353165   0.617595    0.617595   2.925670 
0.353265   0.617524    0.617524   2.922746 
0.353365   0.617453    0.617453   2.919825 
0.353465   0.617382    0.617382   2.916907 
0.353565   0.617311    0.617311   2.913991 
0.353665   0.617241    0.617241   2.911079 
0.353765   0.617170    0.617170   2.908170 
0.353865   0.617099    0.617099   2.905263 
0.353965   0.617028    0.617028   2.902360 
0.354065   0.616957    0.616957   2.899459 
0.354165   0.616886    0.616886   2.896562 
0.354265   0.616815    0.616815   2.893667 
0.354365   0.616744    0.616744   2.890775 
0.354465   0.616673    0.616673   2.887886 
0.354565   0.616602    0.616602   2.885000 
0.354665   0.616530    0.616530   2.882116 
0.354765   0.616459    0.616459   2.879236 
0.354865   0.616388    0.616388   2.876358 
0.354965   0.616317    0.616317   2.873484 
0.355064   0.616245    0.616246   2.870612 
0.355164   0.616174    0.616174   2.867743 
0.355264   0.616103    0.616103   2.864877 
0.355364   0.616031    0.616032   2.862014 
0.355464   0.615960    0.615960   2.859154 
0.355564   0.615889    0.615889   2.856296 
0.355664   0.615817    0.615817   2.853442 
0.355764   0.615746    0.615746   2.850590 
0.355864   0.615674    0.615674   2.847741 
0.355964   0.615603    0.615603   2.844895 
0.356064   0.615531    0.615531   2.842052 
0.356164   0.615460    0.615460   2.839211 
0.356264   0.615388    0.615388   2.836374 
0.356364   0.615316    0.615316   2.833539 
0.356464   0.615245    0.615245   2.830707 
0.356564   0.615173    0.615173   2.827878 
0.356664   0.615101    0.615101   2.825052 
0.356764   0.615030    0.615030   2.822229 
0.356864   0.614958    0.614958   2.819408 
0.356964   0.614886    0.614886   2.816591 
0.357064   0.614814    0.614814   2.813776 
0.357164   0.614742    0.614742   2.810964 
0.357264   0.614670    0.614670   2.808154 
0.357364   0.614598    0.614598   2.805348 
0.357464   0.614526    0.614527   2.802544 
0.357564   0.614455    0.614455   2.799743 
0.357664   0.614383    0.614383   2.796945 
0.357764   0.614310    0.614311   2.794150 
0.357864   0.614238    0.614238   2.791358 
0.357964   0.614166    0.614166   2.788568 
0.358064   0.614094    0.614094   2.785781 
0.358164   0.614022    0.614022   2.782997 
0.358264   0.613950    0.613950   2.780216 
0.358364   0.613878    0.613878   2.777437 
0.358464   0.613805    0.613806   2.774661 
0.358564   0.613733    0.613733   2.771888 
0.358664   0.613661    0.613661   2.769118 
0.358764   0.613589    0.613589   2.766351 
0.358864   0.613516    0.613516   2.763586 
0.358964   0.613444    0.613444   2.760824 
0.359064   0.613372    0.613372   2.758065 
0.359164   0.613299    0.613299   2.755308 
0.359264   0.613227    0.613227   2.752555 
0.359364   0.613154    0.613154   2.749804 
0.359464   0.613082    0.613082   2.747056 
0.359564   0.613009    0.613009   2.744310 
0.359664   0.612937    0.612937   2.741568 
0.359764   0.612864    0.612864   2.738828 
0.359864   0.612791    0.612791   2.736090 
0.359964   0.612719    0.612719   2.733356 
0.360064   0.612646    0.612646   2.730624 
0.360164   0.612573    0.612573   2.727895 
0.360264   0.612501    0.612501   2.725169 
0.360364   0.612428    0.612428   2.722445 
0.360464   0.612355    0.612355   2.719725 
0.360564   0.612282    0.612282   2.717007 
0.360664   0.612209    0.612210   2.714291 
0.360764   0.612137    0.612137   2.711579 
0.360864   0.612064    0.612064   2.708869 
0.360964   0.611991    0.611991   2.706161 
0.361064   0.611918    0.611918   2.703457 
0.361164   0.611845    0.611845   2.700755 
